id,date_id,client_id,campaign_id,fund_id,impressions,clicks,leads,new_signups,assets_under_management,weight,price_usd
8135,2,111,3,22,6577,149,15,0,5747744,0.29,78.69
8136,2,111,3,13,8004,173,21,6,0,0.37,61.67
8137,2,111,3,5,4939,125,16,0,3527395,0.05,33.7
8138,2,111,3,24,7418,216,30,13,0,0.13,46.27
8139,2,125,3,21,2120,32,4,0,5490496,0.1,66.33
8140,2,125,3,2,1645,45,5,2,3821049,0.12,43.09
8141,2,125,3,9,1476,21,2,0,0,0.44,75.74
8142,2,125,3,12,9573,138,15,4,5789578,0.26,31.44
8143,2,125,3,7,5034,146,17,7,0,0.49,31.17
8144,2,125,3,20,9940,135,18,0,5684322,0.18,58.54
8145,2,125,3,3,8837,91,11,4,4123044,0.29,54.54
8146,2,125,3,16,9847,294,40,19,3186462,0.06,56.74
8147,2,125,3,14,3754,94,10,0,2918845,0.32,20.26
8148,2,125,3,18,5963,95,11,0,2912433,0.2,70.26
8149,2,125,3,4,5723,149,18,6,4396179,0.27,48.59
8150,2,125,3,5,9514,115,16,0,3830690,0.15,39.25
8151,2,125,3,22,7716,174,23,9,3948695,0.32,32.27
8152,2,125,3,15,5683,130,19,6,3999301,0.07,71.83
8153,2,125,3,1,3984,61,8,0,4517172,0.5,24.02
8154,2,125,3,24,4136,62,7,2,4544698,0.12,72.4
8155,2,125,3,23,5638,66,8,0,0,0.29,26.64
8156,2,125,3,10,9867,122,13,4,5777355,0.29,45.65
8157,2,78,3,17,7082,186,24,0,3000549,0.46,71.78
8158,2,78,3,24,5646,74,9,0,0,0.43,39.28
8159,2,78,3,22,8985,199,23,0,0,0.43,49.64
8160,2,78,3,2,4047,80,10,4,1629765,0.13,44.21
8161,2,78,3,10,3495,51,6,2,0,0.42,22.42
8162,2,78,3,8,8753,212,24,7,0,0.23,38.04
8163,2,78,3,23,5552,118,13,4,2117753,0.12,31.65
8164,2,78,3,9,4039,85,11,5,2081645,0.07,27.64
8165,2,78,3,1,3386,62,7,3,0,0.17,69.85
8166,2,78,3,4,5461,112,11,3,0,0.17,74.42
8167,2,78,3,12,5312,159,16,0,3112703,0.2,37.71
8168,2,78,3,21,8357,188,26,10,0,0.25,75.28
8169,2,78,3,16,9235,170,25,7,1534643,0.22,60.29
8170,2,78,3,13,8857,164,23,7,1539097,0.41,46.57
8171,2,78,3,7,9809,153,18,6,0,0.33,65.59
8172,2,78,3,18,9059,194,22,0,3098254,0.21,43.2
8173,2,78,3,20,9930,126,12,0,2304717,0.09,32.1
8174,2,78,3,11,8328,173,25,8,3259575,0.39,50.16
8175,2,78,3,14,8198,92,11,0,1624621,0.38,33.8
8176,2,78,3,5,9689,208,20,9,2800435,0.42,75.81
8177,2,78,3,15,1959,22,2,0,2647168,0.26,23.97
8178,2,78,3,19,8235,244,34,14,0,0.32,53.79
8179,2,78,3,6,9156,206,24,9,0,0.31,71.51
8180,2,74,3,11,6028,123,15,0,0,0.29,56.05
8181,2,74,3,20,8183,120,17,0,661222,0.38,36.43
8182,2,74,3,7,9046,219,31,14,568686,0.36,48.57
8183,2,74,3,6,8795,146,18,8,648710,0.34,34.02
8184,2,74,3,24,7018,209,21,0,1046062,0.27,56.67
8185,2,195,3,20,4428,57,7,2,0,0.16,45.2
8186,2,195,3,21,5501,97,14,0,1053512,0.29,34.5
8187,2,195,3,3,3935,108,13,0,1132738,0.37,30.0
8188,2,195,3,4,9776,248,31,11,1311436,0.16,54.7
8189,2,195,3,24,6919,127,15,6,844754,0.12,42.57
8190,2,195,3,1,3224,49,5,1,0,0.49,74.03
8191,2,195,3,18,2505,67,7,0,0,0.4,20.51
8192,2,195,3,15,9825,142,19,0,690324,0.12,67.43
8193,2,195,3,10,2796,68,7,0,832199,0.26,43.19
8194,2,195,3,9,6395,163,17,0,0,0.13,40.79
8195,2,195,3,22,9911,152,19,9,0,0.13,48.81
8196,2,195,3,7,3946,82,8,0,636351,0.12,48.68
8197,2,195,3,23,7962,197,24,11,0,0.47,53.32
8198,2,195,3,16,5178,125,17,6,0,0.09,48.47
8199,2,195,3,11,7453,100,12,0,656835,0.48,76.78
8200,2,195,3,8,7216,177,19,0,1023307,0.45,43.48
8201,2,55,3,16,3241,63,7,2,0,0.42,38.07
8202,2,55,3,6,8857,233,32,14,7490867,0.41,71.6
8203,2,55,3,18,6906,118,15,7,8409564,0.49,25.36
8204,2,55,3,14,4518,116,14,0,6362849,0.24,54.94
8205,2,55,3,2,9665,116,16,0,5515395,0.39,69.82
8206,2,55,3,1,9318,140,15,0,0,0.39,27.13
8207,2,55,3,7,7277,118,15,6,0,0.37,72.02
8208,2,55,3,11,9763,280,41,0,0,0.16,68.18
8209,2,170,3,18,2403,70,7,2,3085511,0.19,38.64
8210,2,170,3,11,2448,40,5,2,0,0.3,77.11
8211,2,170,3,6,3779,46,5,1,5022191,0.17,44.98
8212,2,170,3,7,3843,81,11,4,0,0.29,77.21
8213,2,170,3,5,2055,25,2,0,3308250,0.17,28.17
8214,2,170,3,13,3005,71,8,3,2403349,0.15,22.57
8215,2,170,3,22,7450,169,18,0,4225589,0.36,69.09
8216,2,170,3,20,9274,215,22,8,4783206,0.1,48.32
8217,2,170,3,8,7058,115,13,0,0,0.12,53.01
8218,2,170,3,14,4413,51,6,0,0,0.29,27.75
8219,2,170,3,2,3843,60,6,0,0,0.24,67.66
8220,2,170,3,12,4278,44,5,0,4374640,0.16,66.98
8221,2,170,3,10,8647,122,16,0,3576484,0.48,77.23
8222,2,170,3,17,2207,51,7,0,2197249,0.33,40.7
8223,2,170,3,15,5299,124,16,6,3488370,0.26,60.42
8224,2,170,3,21,8738,148,21,6,4165010,0.22,39.17
8225,2,170,3,4,2125,63,8,2,4201916,0.48,24.74
8226,2,170,3,1,8395,249,26,11,2397962,0.17,29.63
8227,2,170,3,16,7706,80,10,0,0,0.19,79.18
8228,2,170,3,19,5149,98,11,0,2914153,0.13,67.46
8229,2,170,3,9,6479,131,15,0,3911553,0.12,39.36
8230,2,170,3,3,9492,216,30,0,0,0.49,42.23
8231,2,170,3,23,9673,149,14,4,0,0.35,20.61
8232,2,36,3,12,7612,94,11,0,1378680,0.17,21.95
8233,2,36,3,2,2810,63,8,0,0,0.31,73.91
8234,2,36,3,3,3299,98,10,0,900953,0.35,50.23
8235,2,36,3,4,2889,70,8,0,1388766,0.18,24.31
8236,2,36,3,23,5535,106,11,0,859295,0.25,70.88
8237,2,36,3,15,8004,216,26,0,1299602,0.08,23.82
8238,2,36,3,19,2111,48,6,0,0,0.31,69.96
8239,2,36,3,24,7424,140,16,5,1168442,0.38,66.81
8240,2,36,3,8,7004,123,14,0,700149,0.19,59.04
8241,2,36,3,17,3786,87,9,0,0,0.08,39.39
8242,2,36,3,14,3052,52,5,0,1499802,0.14,74.08
8243,2,36,3,1,8762,241,24,10,1522367,0.11,48.89
8244,2,36,3,13,8805,137,20,9,0,0.1,59.76
8245,2,184,3,14,1353,17,2,0,3266005,0.21,39.03
8246,2,184,3,17,1571,41,5,2,2261226,0.2,43.06
8247,2,184,3,8,3288,45,5,0,2071094,0.49,56.28
8248,2,184,3,19,9610,127,14,0,0,0.28,63.58
8249,2,184,3,2,2361,61,6,0,0,0.24,34.59
8250,2,184,3,3,8826,122,14,5,0,0.13,70.05
8251,2,184,3,22,1460,36,3,1,3394451,0.11,71.1
8252,2,184,3,1,7299,96,10,0,2621081,0.44,77.71
8253,2,184,3,5,7612,120,13,0,1827896,0.28,33.76
8254,2,184,3,21,6580,193,27,8,0,0.17,47.27
8255,2,184,3,4,3536,59,6,0,3244417,0.22,52.18
8256,2,184,3,7,3711,103,10,0,0,0.2,55.17
8257,2,184,3,12,4189,65,8,0,3193571,0.26,79.51
8258,2,184,3,6,2981,62,7,3,3374949,0.34,38.1
8259,2,184,3,16,3421,49,5,2,0,0.23,20.2
8260,2,184,3,18,9642,122,17,6,1846263,0.39,79.15
8261,2,184,3,24,9071,148,15,6,2524735,0.2,42.01
8262,2,184,3,13,4103,89,12,5,1446755,0.28,64.99
8263,2,184,3,9,6987,172,17,0,0,0.3,53.43
8264,2,184,3,15,7466,194,23,0,2291991,0.45,23.58
8265,2,96,3,22,7326,170,22,0,3559747,0.43,24.73
8266,2,96,3,23,6344,111,12,4,4907749,0.08,65.51
8267,2,96,3,1,6959,130,13,0,0,0.18,61.41
8268,2,96,3,12,9718,276,37,13,0,0.47,63.36
8269,2,96,3,19,3278,74,7,2,2824672,0.17,33.32
8270,2,96,3,21,9631,269,31,0,4421739,0.35,24.6
8271,2,96,3,14,2103,62,7,0,0,0.26,67.29
8272,2,96,3,2,3073,34,4,0,2381495,0.09,31.71
8273,2,96,3,5,3752,62,8,3,3846878,0.48,78.3
8274,2,96,3,10,4351,46,6,0,4317843,0.35,22.08
8275,2,96,3,9,5112,152,20,0,0,0.32,75.88
8276,2,163,3,4,3682,95,12,3,0,0.46,69.61
8277,2,163,3,19,8347,179,24,11,0,0.26,56.04
8278,2,163,3,1,6030,176,18,5,644820,0.31,64.28
8279,2,15,3,12,8378,237,35,0,1554599,0.29,79.83
8280,2,15,3,8,5482,85,10,4,0,0.48,35.39
8281,2,15,3,21,3664,58,6,0,0,0.07,64.02
8282,2,15,3,23,4611,46,5,1,0,0.18,38.97
8283,2,15,3,13,6197,110,11,0,0,0.1,50.92
8284,2,15,3,4,4642,116,12,0,1905551,0.13,29.55
8285,2,15,3,14,9803,133,19,0,0,0.2,61.19
8286,2,15,3,6,3166,72,8,0,2016998,0.28,73.12
8287,2,15,3,19,4124,60,7,2,1514652,0.18,25.79
8288,2,15,3,18,3802,74,7,0,2033189,0.27,27.5
8289,2,15,3,1,2632,48,6,1,1410859,0.32,64.18
8290,2,15,3,16,4011,65,8,0,0,0.28,78.35
8291,2,15,3,11,4735,94,10,0,1891381,0.23,71.49
8292,2,15,3,17,3777,42,5,0,2216558,0.43,78.2
8293,2,15,3,9,1001,24,3,0,0,0.26,64.84
8294,2,15,3,7,3033,64,7,2,1807277,0.06,67.98
8295,2,15,3,24,7665,85,8,2,2359628,0.41,42.54
8296,2,15,3,20,2072,42,4,0,1946900,0.06,51.03
8297,2,15,3,3,1893,23,2,0,1141231,0.41,41.93
8298,2,15,3,5,4453,95,12,5,0,0.32,29.97
8299,2,15,3,10,6142,74,7,3,2380083,0.31,67.27
8300,2,15,3,15,8766,231,29,0,2377015,0.28,77.48
8301,2,15,3,22,3802,89,11,4,1537329,0.23,23.31
8302,2,15,3,2,6439,90,11,4,1552151,0.33,22.16
8303,2,194,3,11,5639,103,10,4,2317279,0.31,61.15
8304,2,194,3,17,1589,42,4,1,0,0.28,54.59
8305,2,194,3,18,8781,96,10,4,2113979,0.1,75.26
8306,2,194,3,2,8328,230,31,13,0,0.13,32.78
8307,2,194,3,23,6831,174,20,0,0,0.34,34.0
8308,2,194,3,3,5435,133,16,7,1217117,0.16,77.29
8309,2,194,3,15,7788,190,28,10,0,0.48,27.74
8310,2,194,3,19,6185,135,13,0,0,0.09,68.75
8311,2,194,3,24,8119,152,18,8,1234405,0.4,33.43
8312,2,194,3,20,7697,226,24,8,0,0.32,77.2
8313,2,194,3,14,5487,100,13,0,1846874,0.28,27.26
8314,2,194,3,7,2152,44,4,1,0,0.07,57.93
8315,2,194,3,16,5560,147,15,6,1528104,0.43,63.71
8316,2,194,3,9,4675,75,10,4,1427063,0.49,74.81
8317,2,194,3,8,6966,193,21,0,0,0.05,69.78
8318,2,194,3,13,4209,50,5,0,980733,0.2,24.88
8319,2,194,3,10,3489,91,13,4,1411174,0.23,64.04
8320,2,194,3,1,2924,36,4,0,1424597,0.4,29.22
8321,2,194,3,4,8302,120,13,0,0,0.42,69.76
8322,2,194,3,12,4323,65,8,3,0,0.5,29.53
8323,2,194,3,5,6554,176,26,9,1877718,0.42,25.71
8324,2,194,3,21,9542,136,17,6,2015992,0.47,68.59
8325,2,194,3,6,5088,147,17,5,1770863,0.44,72.43
8326,2,194,3,22,5720,69,7,0,0,0.24,72.48
8327,2,33,3,20,8429,167,18,6,183200,0.36,43.85
8328,2,33,3,4,5046,139,15,5,0,0.26,63.1
8329,2,33,3,1,4843,52,6,2,0,0.26,39.55
8330,2,33,3,19,2970,81,11,0,0,0.16,68.77
8331,2,33,3,5,5296,70,9,3,0,0.3,48.89
8332,2,33,3,22,5341,125,16,0,345551,0.32,36.23
8333,2,33,3,10,7287,157,16,0,0,0.3,46.05
8334,2,33,3,24,9768,235,23,0,340134,0.06,71.95
8335,2,33,3,3,5258,64,7,3,0,0.34,75.12
8336,2,33,3,13,8234,194,19,0,0,0.36,32.69
8337,2,33,3,2,2910,33,4,1,0,0.47,36.43
8338,2,33,3,7,5238,108,14,6,277828,0.37,42.2
8339,2,33,3,12,5846,161,23,7,200303,0.29,52.07
8340,2,33,3,6,8608,210,24,10,0,0.15,27.15
8341,2,33,3,18,3982,73,10,4,247586,0.42,70.85
8342,2,33,3,23,1588,27,3,1,261341,0.3,60.78
8343,2,33,3,14,9243,126,18,5,0,0.33,77.18
8344,2,70,3,5,5479,80,11,0,1579388,0.43,78.86
8345,2,129,3,11,3511,59,6,2,2414886,0.46,67.75
8346,2,129,3,19,8848,250,32,0,0,0.08,29.15
8347,2,129,3,18,7682,150,17,5,4756830,0.2,32.76
8348,2,129,3,5,8212,136,14,0,0,0.17,59.29
8349,2,66,3,16,8767,250,34,0,0,0.44,56.12
8350,2,66,3,10,4842,58,7,3,0,0.16,41.41
8351,2,66,3,22,5055,135,18,7,593434,0.46,28.35
8352,2,66,3,20,5180,109,11,0,1033277,0.32,61.35
8353,2,66,3,8,2595,40,4,1,995768,0.25,20.63
8354,2,66,3,17,5862,70,8,2,1008183,0.47,57.28
8355,2,66,3,5,9966,195,26,0,0,0.31,23.36
8356,2,66,3,6,6963,99,12,3,1050275,0.21,36.47
8357,2,66,3,2,5618,165,23,0,0,0.14,63.28
8358,2,66,3,4,7529,78,9,2,785625,0.49,36.93
8359,2,66,3,24,7934,145,15,5,0,0.31,34.21
8360,2,66,3,19,4866,118,14,0,0,0.23,50.41
8361,2,66,3,9,1004,12,1,0,1006225,0.33,62.82
8362,2,66,3,3,6053,168,20,0,0,0.44,20.52
8363,2,207,3,8,7623,101,14,0,0,0.15,45.83
8364,2,207,3,23,9621,102,14,5,1448022,0.24,39.95
8365,2,207,3,12,6244,88,9,4,852244,0.46,76.43
8366,2,207,3,11,9735,177,21,0,1104064,0.35,41.92
8367,2,207,3,13,4290,43,6,0,761005,0.37,62.02
8368,2,161,3,16,9298,212,29,0,0,0.36,56.43
8369,2,161,3,22,9190,162,19,0,3232581,0.4,35.97
8370,2,161,3,14,6901,78,10,0,0,0.18,29.41
8371,2,161,3,9,2150,22,3,1,0,0.4,36.66
8372,2,161,3,21,5648,59,8,3,1932046,0.45,22.48
8373,2,161,3,17,8207,140,16,5,1945573,0.12,65.86
8374,2,161,3,10,1112,20,2,0,2140716,0.11,36.68
8375,2,161,3,8,3975,116,15,0,0,0.31,35.53
8376,2,161,3,23,3763,92,9,0,3391862,0.09,20.68
8377,2,161,3,7,9639,173,23,10,2680098,0.48,45.32
8378,2,161,3,5,9445,206,26,0,2831502,0.44,52.33
8379,2,161,3,18,6302,63,7,2,3417931,0.44,40.53
8380,2,161,3,4,2531,64,7,0,2525558,0.31,49.72
8381,2,161,3,2,7613,145,15,0,3220210,0.47,65.24
8382,2,11,3,17,8239,96,12,4,0,0.31,64.97
8383,2,11,3,18,8955,139,16,7,0,0.22,58.3
8384,2,100,3,5,5391,148,16,0,737216,0.3,70.56
8385,2,134,3,6,3540,91,10,3,898497,0.5,37.37
8386,2,134,3,10,5354,79,9,0,595637,0.14,68.25
8387,2,134,3,5,9743,160,22,10,0,0.2,71.67
8388,2,134,3,1,9365,209,28,10,0,0.19,56.67
8389,2,134,3,18,4677,128,18,0,545123,0.22,64.39
8390,2,134,3,16,5598,158,16,4,517817,0.26,72.02
8391,2,134,3,4,6309,72,10,0,915468,0.23,79.68
8392,2,134,3,21,3448,69,9,0,0,0.35,20.61
8393,2,134,3,11,3642,51,7,2,809969,0.25,72.21
8394,2,134,3,2,9028,140,15,4,634375,0.47,47.98
8395,2,134,3,7,6113,147,20,0,849296,0.2,40.04
8396,2,134,3,19,8318,119,12,3,0,0.48,71.31
8397,2,134,3,15,4739,125,14,6,847498,0.3,58.8
8398,2,134,3,9,7070,103,12,5,805880,0.24,78.18
8399,2,134,3,24,3713,111,12,0,789673,0.4,22.8
8400,2,134,3,8,4629,76,8,3,1102659,0.15,35.66
8401,2,189,3,1,8170,115,16,7,0,0.47,32.17
8402,2,189,3,16,5353,100,13,6,0,0.07,55.83
8403,2,189,3,17,6709,132,14,0,3796603,0.09,70.29
8404,2,189,3,6,1849,34,3,1,3634769,0.29,37.27
8405,2,189,3,23,1993,58,8,2,3207630,0.42,72.48
8406,2,189,3,14,8275,158,23,0,0,0.27,64.87
8407,2,189,3,20,3126,46,5,2,2900441,0.29,20.46
8408,2,189,3,24,3826,69,10,0,2665809,0.46,59.27
8409,2,189,3,13,2179,62,9,0,0,0.27,34.87
8410,2,189,3,5,9192,262,32,0,2824490,0.38,62.3
8411,2,189,3,9,1418,25,3,1,3528078,0.31,59.8
8412,2,189,3,10,6315,166,16,0,0,0.09,57.31
8413,2,189,3,2,1295,17,1,0,0,0.18,39.8
8414,2,75,3,24,8463,113,14,6,0,0.41,37.9
8415,2,75,3,19,8143,214,25,0,527577,0.47,34.33
8416,2,75,3,11,7670,80,11,4,571966,0.36,75.24
8417,2,75,3,18,9008,171,22,10,0,0.32,79.99
8418,2,75,3,7,4702,109,16,0,0,0.32,57.27
8419,2,75,3,9,4971,132,15,4,676177,0.23,61.26
8420,2,75,3,14,5572,87,9,0,945544,0.13,59.7
8421,2,75,3,4,9744,130,19,6,595815,0.34,25.13
8422,2,75,3,2,7799,107,11,0,0,0.07,31.27
8423,2,75,3,22,8556,128,18,8,602276,0.38,79.99
8424,2,75,3,6,5915,120,16,0,516808,0.26,34.65
8425,2,75,3,3,1948,26,2,0,906461,0.48,28.27
8426,2,75,3,8,7345,83,11,3,754474,0.43,37.83
8427,2,75,3,23,3986,75,9,0,457471,0.23,53.87
8428,2,75,3,10,8501,86,9,0,529993,0.33,30.23
8429,2,75,3,13,6212,111,14,6,0,0.21,25.64
8430,2,75,3,5,2327,67,8,2,465496,0.26,26.75
8431,2,75,3,17,4609,94,13,5,813255,0.35,61.07
8432,2,75,3,21,6827,89,9,2,808548,0.08,58.89
8433,2,53,3,4,5993,99,14,0,0,0.15,41.92
8434,2,53,3,16,7820,102,10,3,0,0.47,20.13
8435,2,53,3,10,3103,54,6,2,294864,0.46,33.99
8436,2,53,3,12,4754,54,6,0,0,0.23,34.41
8437,2,53,3,9,1619,25,2,0,355678,0.36,72.99
8438,2,53,3,14,2150,37,5,2,445393,0.32,48.5
8439,2,53,3,8,4398,124,16,0,472506,0.34,74.01
8440,2,53,3,21,8342,96,13,0,0,0.17,33.24
8441,2,53,3,13,5543,138,17,0,300490,0.17,25.82
8442,2,53,3,3,3783,43,6,2,0,0.24,71.95
8443,2,177,3,13,9665,206,24,10,2058716,0.5,46.93
8444,2,177,3,7,7059,172,20,0,0,0.17,44.4
8445,2,177,3,10,2149,22,3,1,0,0.32,23.82
8446,2,177,3,24,1843,27,3,0,0,0.07,44.7
8447,2,177,3,22,7333,123,17,7,3452907,0.19,52.31
8448,2,177,3,12,2229,34,4,1,0,0.07,50.46
8449,2,177,3,1,6605,118,12,4,0,0.28,64.2
8450,2,180,3,6,9147,118,12,0,0,0.35,47.77
8451,2,180,3,13,5379,54,6,0,3349729,0.31,24.2
8452,2,180,3,18,4904,76,8,2,4128820,0.26,58.5
8453,2,198,3,18,3658,83,11,3,0,0.25,28.61
8454,2,198,3,21,2037,52,7,0,0,0.08,24.43
8455,2,198,3,10,3731,85,10,4,0,0.37,72.16
8456,2,198,3,22,2994,50,6,2,1163661,0.25,36.81
8457,2,198,3,2,8630,170,22,0,0,0.09,35.91
8458,2,198,3,24,7584,182,25,9,0,0.35,55.37
8459,2,198,3,9,3968,67,8,0,1700551,0.11,60.21
8460,2,198,3,20,4260,89,10,3,0,0.37,20.72
8461,2,198,3,6,5392,161,16,5,0,0.46,38.74
8462,2,198,3,11,5676,101,12,5,0,0.47,60.0
8463,2,198,3,16,3362,34,3,0,1480286,0.34,64.22
8464,2,198,3,23,7345,130,16,7,0,0.35,21.07
8465,2,198,3,12,9295,200,29,9,0,0.3,51.97
8466,2,198,3,15,2676,49,6,0,1239454,0.09,49.6
8467,2,198,3,14,6203,68,9,0,2256436,0.1,22.43
8468,2,198,3,13,9770,262,39,0,1612545,0.38,44.21
8469,2,198,3,17,5425,160,17,0,1303068,0.27,60.55
8470,2,198,3,4,9933,144,16,7,1535269,0.27,32.29
8471,2,198,3,1,8192,119,17,0,1410386,0.26,38.87
8472,2,198,3,3,7533,126,14,0,0,0.15,63.65
8473,2,198,3,8,4628,102,11,4,0,0.38,42.15
8474,2,198,3,7,3971,108,10,4,0,0.18,65.53
8475,2,198,3,19,5312,100,10,0,1780878,0.12,69.71
8476,2,40,3,1,4224,43,5,2,3772650,0.11,67.07
8477,2,40,3,16,1283,37,3,0,6492488,0.34,33.7
8478,2,40,3,21,8025,185,18,0,0,0.17,53.45
8479,2,40,3,18,4966,145,18,6,8421272,0.18,54.29
8480,2,40,3,7,3050,52,6,1,6402525,0.49,45.84
8481,2,40,3,23,8310,139,18,6,4946342,0.47,43.18
8482,2,40,3,9,5693,120,13,5,6064048,0.14,26.23
8483,2,40,3,6,7654,176,22,10,0,0.25,27.33
8484,2,199,3,6,4745,142,17,7,0,0.2,31.12
8485,2,199,3,15,6123,147,14,0,0,0.32,76.5
8486,2,199,3,16,8937,209,30,0,0,0.4,73.76
8487,2,199,3,7,4900,72,9,3,1347504,0.18,47.7
8488,2,199,3,23,1231,29,3,0,978136,0.19,20.02
8489,2,199,3,21,5243,63,7,0,1314958,0.08,40.32
8490,2,199,3,2,7319,165,16,0,1242019,0.07,56.08
8491,2,199,3,11,2930,87,8,3,900885,0.4,40.9
8492,2,199,3,14,7358,91,10,4,0,0.49,27.86
8493,2,199,3,19,5965,62,6,0,1695287,0.06,29.68
8494,2,199,3,9,1085,24,2,0,0,0.12,64.39
8495,2,199,3,18,7024,154,15,0,0,0.33,26.12
8496,2,199,3,3,8260,149,20,7,1075205,0.3,33.41
8497,2,199,3,8,6668,172,20,7,0,0.17,68.96
8498,2,199,3,10,2383,44,6,0,0,0.07,53.31
8499,2,199,3,24,5510,73,9,0,0,0.22,42.54
8500,2,199,3,20,5327,117,17,7,0,0.24,74.02
8501,2,199,3,22,1872,20,2,0,1332650,0.16,22.96
8502,2,199,3,17,7998,228,33,0,0,0.37,29.95
8503,2,199,3,1,7863,102,14,0,1052971,0.45,69.07
8504,2,199,3,5,6971,200,20,8,0,0.21,69.35
8505,2,199,3,4,1848,42,5,2,0,0.34,70.73
8506,2,199,3,12,3805,112,11,5,0,0.05,67.59
8507,2,199,3,13,2833,57,7,2,912737,0.29,21.37
8508,2,174,3,10,5136,105,10,4,0,0.24,22.15
8509,2,174,3,8,1908,31,4,1,722074,0.17,40.19
8510,2,174,3,24,7036,136,20,7,650016,0.35,60.65
8511,2,174,3,5,6487,107,11,3,0,0.42,41.64
8512,2,174,3,3,2602,64,9,3,570179,0.32,21.29
8513,2,174,3,6,2256,25,3,0,578479,0.38,38.26
8514,2,174,3,14,6550,106,12,0,656232,0.12,55.38
8515,2,174,3,20,7146,181,26,12,547028,0.3,20.86
8516,2,174,3,21,5887,130,17,7,425850,0.47,71.39
8517,2,174,3,17,7580,203,28,12,480086,0.41,69.24
8518,2,174,3,12,2200,26,2,0,0,0.46,48.05
8519,2,174,3,4,5699,113,12,0,0,0.06,29.9
8520,2,174,3,2,7865,109,15,0,0,0.2,51.04
8521,2,174,3,1,6231,111,16,0,0,0.36,78.78
8522,2,174,3,19,7014,206,30,0,0,0.31,61.68
8523,2,174,3,22,8722,136,16,0,0,0.3,74.06
8524,2,174,3,9,3688,103,10,3,452167,0.31,47.13
8525,2,174,3,13,1752,29,3,1,712840,0.22,50.81
8526,2,174,3,7,1918,51,6,2,706384,0.1,54.9
8527,2,174,3,16,5891,135,16,6,644965,0.13,34.84
8528,2,174,3,11,5889,69,8,3,837843,0.3,41.96
8529,2,174,3,18,4192,48,5,0,0,0.31,70.89
8530,2,76,3,2,7969,189,26,0,77002,0.48,56.9
8531,2,76,3,22,4938,148,17,0,0,0.38,41.8
8532,2,76,3,19,5882,164,20,0,95531,0.1,49.44
8533,2,76,3,24,9678,144,15,0,92067,0.41,45.97
8534,2,148,3,4,7457,91,12,5,5226864,0.24,78.9
8535,2,148,3,18,3779,110,11,0,5843209,0.31,41.55
8536,2,148,3,23,5251,136,16,0,5677689,0.48,73.98
8537,2,172,3,21,8336,239,34,13,8027113,0.36,68.29
8538,2,172,3,20,7015,72,10,3,5753331,0.14,52.74
8539,2,206,3,24,9529,257,33,0,5354657,0.16,48.65
8540,2,206,3,14,9294,197,21,8,3289459,0.17,50.46
8541,2,192,3,9,1216,14,1,0,0,0.4,39.25
8542,2,192,3,2,1767,30,3,0,0,0.09,21.09
8543,2,192,3,17,6306,141,17,0,1795380,0.1,71.7
8544,2,192,3,15,4502,132,15,0,2110442,0.12,55.44
8545,2,192,3,24,6122,150,17,7,2077372,0.06,51.53
8546,2,192,3,3,4426,105,11,0,1408838,0.07,21.53
8547,2,192,3,14,3681,89,10,0,949710,0.25,53.62
8548,2,192,3,13,2588,33,4,1,0,0.34,21.31
8549,2,192,3,22,4773,94,9,3,1739555,0.41,79.16
8550,2,192,3,21,3797,87,11,0,2326446,0.11,38.18
8551,2,192,3,1,5349,157,16,7,2188435,0.34,27.44
8552,2,192,3,18,7018,138,15,6,989988,0.43,77.65
8553,2,192,3,23,5232,110,16,0,0,0.3,32.45
8554,2,192,3,16,7034,203,25,0,2276287,0.38,62.67
8555,2,192,3,6,7188,173,24,8,0,0.25,63.64
8556,2,192,3,5,5620,164,24,0,0,0.11,66.69
8557,2,192,3,4,8522,233,33,12,2212101,0.26,66.71
8558,2,192,3,12,2108,47,6,2,2072196,0.32,66.71
8559,2,192,3,20,5574,117,16,7,0,0.27,43.66
8560,2,192,3,10,3962,60,7,0,1716350,0.18,68.97
8561,2,192,3,7,2466,67,8,2,1653066,0.15,45.78
8562,2,192,3,19,4019,60,6,2,1992169,0.21,27.43
8563,2,192,3,11,6379,189,27,11,1609358,0.25,74.27
8564,2,73,3,21,1036,12,1,0,2806703,0.15,71.12
8565,2,73,3,7,5761,99,13,4,0,0.23,24.59
8566,2,73,3,2,9387,241,33,14,0,0.11,53.63
8567,2,73,3,19,8446,220,28,0,0,0.19,64.1
8568,2,73,3,17,1687,31,4,0,2617426,0.21,23.93
8569,2,73,3,24,7405,136,14,4,4715767,0.21,57.31
8570,2,73,3,10,2296,33,3,0,2718581,0.24,33.75
8571,2,73,3,12,9020,189,19,0,4853359,0.22,41.37
8572,2,73,3,23,5996,134,18,0,4847339,0.38,62.85
8573,2,73,3,1,4977,132,16,7,3991146,0.41,56.81
8574,2,73,3,14,6950,123,17,0,0,0.39,41.8
8575,2,73,3,18,3175,50,6,1,4286985,0.08,54.14
8576,2,73,3,13,2914,81,9,0,4994131,0.23,58.22
8577,2,73,3,3,8343,90,12,0,6232436,0.28,73.13
8578,2,73,3,16,7765,120,12,3,3620040,0.29,44.66
8579,2,73,3,6,5361,124,12,0,0,0.19,63.68
8580,2,73,3,20,5152,141,15,0,0,0.32,78.03
8581,2,73,3,8,1604,24,3,0,0,0.1,71.88
8582,2,73,3,11,1474,34,5,1,5353064,0.37,42.66
8583,2,73,3,4,1906,43,5,0,3102278,0.36,46.45
